FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPE_OF_CROP,Tipo di coltivazione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_OF_CROP_EUCODE,Codice Eurostat,NOTE_TYPE_OF_CROP,Tipo di coltivazione (NOTE_TYPE_OF_CROP),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,ALMO,Mandorla,2025,104,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',F4300,F4300,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,ALMO,Mandorla,2026,104,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',F4300,F4300,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,HAZEL,Nocciola,2025,6085,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',F4200,F4200,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,HAZEL,Nocciola,2026,10490,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',F4200,F4200,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,CHEST,Castagne e marroni,2025,2515,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',F4400,F4400,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,WALNU,Noci,2025,37497,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',F4100,F4100,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OTHNUTSOPI,Altra frutta a guscio diversa dal pistacchio,2025,324,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',F4910_I,F4910_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,PGRAPM,Foraggere permanenti - prati permanenti e pascoli,2025,4378696,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',J0000,J0000,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,POORINGS,Pascoli poveri,2025,253584,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',J2200,J2200,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OTHEZINGS,Altri pascoli,2025,489395,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',J2100,J2100,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,PERMGRASSE,Prati permanenti,2025,3635717,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',J1000,J1000,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,WINEES,Uva da vino,2025,14662869,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',W1100,W1100,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,WINEES,Uva da vino,2026,14662869,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',W1100,W1100,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,GRAPEDOPWINE,Uve per vini dop,2025,11473826,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',W1110,W1110,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,GRAPEIGPWINE,Uve per vini igp,2025,2485884,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',W1120,W1120,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OTHGRWINODI,Uve per altri vini (escluso dop e igp),2025,703159,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',W1190,W1190,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,TABLEGRAPES,Uva da tavola,2025,17500,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',W1200,W1200,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,TABLEGRAPES,Uva da tavola,2026,17500,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',W1200,W1200,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OLIVTAB_OIL,Olive da tavola e da olio,2025,70244,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',O1000,O1000,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OLIVTAB_OIL,Olive da tavola e da olio,2026,70250,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',O1000,O1000,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OLIVT,Olive da tavola,2025,224,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',O1100,O1100,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OHROIE,Altre olive,2025,70020,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',O1900,O1900,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OLIVO,Olive da olio,2025,70020,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',O1910,O1910,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,CULTDMUSHR,Funghi di coltivazione in piena aria,2025,279410,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',U1000,U1000,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,CHMAPIGN,Champignons,2025,246650,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',U1100,U1100,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OTHCULTMUNOCHA,Altri funghi coltivati diversi dagli champignons,2025,32760,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',U1900,U1900,,,,,,,,,,
A,Annuale,ITD3,Veneto,FODUNIT_EXT,Unità foraggere,CERFORRLEY,Orzo a maturazione cerosa,2025,5107,,,,,,,G1100_I,G1100_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,FODUNIT_EXT,Unità foraggere,CEROIS,Mais ceroso,2025,699368,,,,,,,G3000,G3000,,,,,,,,,,
A,Annuale,ITD3,Veneto,FODUNIT_EXT,Unità foraggere,COMMEGRASS,Loietto,2025,4427,,,,,,,G1100_II,G1100_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,FODUNIT_EXT,Unità foraggere,OTHEEHERBA,Altri erbai monofiti,2025,12213,,,,,,,G1100_III,G1100_III,,,,,,,,,,
A,Annuale,ITD3,Veneto,FODUNIT_EXT,Unità foraggere,GRAM,Graminacee,2025,2272,,,,,,,G1200_I,G1200_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,FODUNIT_EXT,Unità foraggere,DRIESES,Leguminose,2025,416,,,,,,,G1200_II,G1200_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,FODUNIT_EXT,Unità foraggere,OTHETURES,Altri miscugli,2025,6366,,,,,,,G1200_III,G1200_III,,,,,,,,,,
A,Annuale,ITD3,Veneto,FODUNIT_EXT,Unità foraggere,LUCERNE,Erba medica,2025,33574,,,,,,,G2100,G2100,,,,,,,,,,
A,Annuale,ITD3,Veneto,FODUNIT_EXT,Unità foraggere,MIXEPORARY,Prati avvicendati polifiti,2025,27633,,,,,,,G2900_IV,G2900_IV,,,,,,,,,,
A,Annuale,ITD3,Veneto,FODUNIT_EXT,Unità foraggere,POORINGS,Pascoli poveri,2025,2536,,,,,,,J2200,J2200,,,,,,,,,,
A,Annuale,ITD3,Veneto,FODUNIT_EXT,Unità foraggere,OTHEZINGS,Altri pascoli,2025,7830,,,,,,,J2100,J2100,,,,,,,,,,
